Original Unit (),Original Value (),Matrix (),Limit of Detection (),Qualifier Flag (),Data Set ID (),Data Point ID (),Latitude (°),Longitude (°),Depth (),Date (UTC),Value (),Parameter (),Parameter_Modifier (),Original Parameter (),Unit ()
PCT,0.100000001490116,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.100000001490116,,,"Sand - medium, percent",PCT
PCT,0.140000000596046,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.140000000596046,,,"Sand - very coarse, percent",PCT
PCT,0.159999996423721,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.159999996423721,,,"Sand - medium, percent",PCT
PCT,0.170000001788139,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.170000001788139,,,"Sand - coarse, percent",PCT
PCT,0.189999997615814,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.189999997615814,,,"Gravel, percent",PCT
PCT,0.259999990463257,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.259999990463257,,,"Sand - very coarse, percent",PCT
PCT,0.280000001192093,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.280000001192093,,,"Gravel, percent",PCT
PCT,0.930000007152557,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.930000007152557,,,"Sand - fine, percent",PCT
PCT,0.959999978542328,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,0.959999978542328,,,"Sand - fine, percent",PCT
PCT,1.64999997615814,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,1.64999997615814,,,"Clay, percent",PCT
PCT,1.76999998092651,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,1.76999998092651,,,"Clay, percent",PCT
PCT,42.3300018310547,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,42.3300018310547,,,"Sand - very fine, percent",PCT
PCT,42.6300010681152,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,42.6300010681152,,,"Sand - very fine, percent",PCT
PCT,49.1300010681152,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,49.1300010681152,,,"Silt, percent",PCT
PCT,50.9000015258789,SE,-9,CALC,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,50.9000015258789,,,"Fines, percent (silt+clay)",PCT
PCT,51.6500015258789,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,51.6500015258789,,,"Silt, percent",PCT
PCT,53.2999992370605,SE,-9,CALC,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,53.2999992370605,,,"Fines, percent (silt+clay)",PCT
PCT,67.5100021362305,SE,0.100000001490116,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-A0722-SC709,29.435474395752,-89.8954772949219,0,7/22/2010 3:37:00 PM,67.5100021362305,,,"Solids, percent",PCT
PPB,74.3000030517578,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,74.3000030517578,Acenaphthylene,,Acenaphthylene,ppb
PPB,130,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,130,,,Biphenyl,ppb
PPB,291,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,291,Naphthalene,,Naphthalene,ppb
PPB,302,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,302,,,Dibenzofuran,ppb
PPB,308,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,308,,,"Indeno(1,2,3-c,d)pyrene",ppb
PPB,357,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,357,1-Methylnaphthalene,,1-Methylnaphthalene,ppb
PPB,398,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,398,"2,6-Dimethylnaphthalene",,"2,6-Dimethylnaphthalene",ppb
PPB,410,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,410,,,"Dibenzo(a,h)anthracene",ppb
PPB,420,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,420,2-Methylnaphthalene,,2-Methylnaphthalene,ppb
PPB,442,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,442,,,Benzo(a)anthracene,ppb
PPB,566,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,566,,,C1-Naphthalenes,ppb
PPB,857,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,857,Perylene,,Perylene,ppb
PPB,909,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,909,Fluorene,,Fluorene,ppb
PPB,1020,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1020,"2,3,5-Trimethylnaphthalene",,"2,3,5-Trimethylnaphthalene",ppb
PPB,1070,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1070,,,Benzo(a)pyrene,ppb
PPB,1150,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1150,,,"Benzo(g,h,i)perylene",ppb
PPB,1180,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1180,Anthracene,,Anthracene,ppb
PPB,1640,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1640,Fluoranthene,,Fluoranthene,ppb
PPB,1860,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,1860,,,C2-Naphthalenes,ppb
PPB,2060,TB,242000,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2060,,,"2,6,10 Trimethyldodecane (1380)",ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Benzo(a)fluoranthene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Benzo(b)fluorene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Benzo(b)thiophene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Benzo(j+k)fluoranthene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Bis-(2-ethylhexyl)fumarate,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C1-Benzo(b)thiophenes,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C1-Decalins,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C2-Benzo(b)thiophenes,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C2-Decalins,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C3-Benzo(b)thiophenes,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C3-Decalins,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C4-Benzo(b)thiophenes,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,C4-Decalins,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Carbazole,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,cis/trans-Decalin,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Glycol ethers,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,,,Retene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,2-Butoxyethanol,,2-Butoxyethanol,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,2-Methylanthracene,,2-Methylanthracene,ppb
PPB,2420,TB,2420,U,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,2420,Acenaphthene,,Acenaphthene,ppb
PPB,3820,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,3820,,,18A(H)&18B(H)-Oleananes,ppb
PPB,3830,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,3830,,,C28 Tricyclic Terpane-22S,ppb
PPB,4020,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,4020,,,"13A,17B-20S-Ethyldiacholestane",ppb
PPB,4080,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,4080,Dibenzothiophene,,Dibenzothiophene,ppb
PPB,4170,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,4170,,,"17A(H),21B(H)-25-Norhopane",ppb
PPB,4820,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,4820,,,T22a-Gammacerane/C32-diahopane,ppb
PPB,5010,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5010,,,C30 Tricyclic Terpane-22R,ppb
PPB,5040,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5040,,,C28 Tricyclic Terpane-22R,ppb
PPB,5210,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5210,,,C24 Tetracyclic Terpane,ppb
PPB,5220,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5220,,,Benzo(b)fluoranthene,ppb
PPB,5420,TB,242000,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5420,,,Tetradecane (C14),ppb
PPB,5420,TB,242000,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5420,,,Tridecane (C13),ppb
PPB,5960,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,5960,,,C30 Tricyclic Terpane-22S,ppb
PPB,6130,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6130,,,C26 Tricyclic Terpane-22S,ppb
PPB,6240,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6240,,,C29 Tricyclic Terpane-22R,ppb
PPB,6350,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6350,1-Methyldibenzothiophene,,1-Methyldibenzothiophene,ppb
PPB,6450,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6450,,,30-Normoretane,ppb
PPB,6730,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6730,,,C3-Naphthalenes,ppb
PPB,6890,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6890,,,C26 Tricyclic Terpane-22R,ppb
PPB,6950,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,6950,Pyrene,,Pyrene,ppb
PPB,7350,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,7350,,,C29 Tricyclic Terpane-22S,ppb
PPB,7990,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,7990,,,"17A/B,21B/A 28,30-Bisnorhopane",ppb
PPB,8140,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,8140,,,Benzo(e)pyrene,ppb
PPB,8440,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,8440,,,2/3-Methyldibenzothiophene,ppb
PPB,9250,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,9250,,,C24 Tricyclic Terpane,ppb
PPB,9300,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,9300,,,T35-Pentakishomohopane (R),ppb
PPB,9450,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,9450,,,T34-Pentakishomohopane (S),ppb
PPB,9720,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,9720,,,Tetrakishomohopane-22R,ppb
PPB,9800,TB,242000,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,9800,,,"2,6,10 Trimethyltridecane (1470)",ppb
PPB,10800,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,10800,17Î±(H)-diahopane,,17A(H)-Diahopane,ppb
PPB,10900,TB,2420,,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,10900,,,C1-Fluorenes,ppb
PPB,11100,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,11100,,,Moretane,ppb
PPB,11800,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,11800,,,C25 Tricyclic Terpane,ppb
PPB,12600,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,12600,,,C23 Tricyclic Terpane,ppb
PPB,13400,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,13400,,,Tetrakishomohopane-22S,ppb
PPB,13800,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,13800,,,"30,31-Trishomohopane-22R",ppb
PPB,15300,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,15300,,,"17A(H)-22,29,30-TRISNorhopane-TM",ppb
PPB,16200,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,16200,,,18A(H)-30-Norneohopane-C29TS,ppb
PPB,18700,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,18700,,,"18A-22,29,30-Trisnorneohopane-TS",ppb
PPB,18700,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,18700,4-Methyldibenzothiophene,,4-Methyldibenzothiophene,ppb
PPB,19900,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,19900,,,"30,31-Bishomohopane-22R",ppb
PPB,20500,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,20500,,,C4-Naphthalenes,ppb
PPB,20900,TB,2420,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAP39-A0619-B10302,29.4372692108154,-89.8760604858398,,6/19/2010 10:55:00 AM,20900,,,Unknown sterane,ppb
PCT,1.73000001907349,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,1.73000001907349,,,"Sand - coarse, percent",PCT
PCT,2.25999999046326,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,2.25999999046326,,,"Sand - fine, percent",PCT
PCT,3.61999988555908,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,3.61999988555908,,,"Sand - very coarse, percent",PCT
PCT,6.19000005722046,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,6.19000005722046,,,"Gravel, percent",PCT
PCT,8.14999961853027,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,8.14999961853027,,,"Clay, percent",PCT
PCT,17.2700004577637,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,17.2700004577637,,,"Sand - very fine, percent",PCT
PCT,54.5,SE,0.100000001490116,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,54.5,,,"Solids, percent",PCT
PCT,57.6699981689453,SE,0.00999999977648258,,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,57.6699981689453,,,"Silt, percent",PCT
PCT,65.8199996948242,SE,-9,CALC,NRDA_All_Surface_Sediment_Chem_Results_2013_0129,LAAP39-B0617-SE4M1553T1D-10S,29.4385604858398,-89.9023666381836,0,6/17/2011 10:07:00 AM,65.8199996948242,,,"Fines, percent (silt+clay)",PCT
PPB,151000,TB,2040,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAQ39-A0616-B10402,29.3414707183838,-89.9835968017578,,6/16/2010 11:10:00 AM,151000,,,"14B(H),17B(H)-20R-Cholestane",ppb
PPB,155000,TB,2040,J,NRDA_All_Oil_Chem_Results_2013_0129,LAAQ39-A0616-B10402,29.3414707183838,-89.9835968017578,,6/16/2010 11:10:00 AM,155000,,,"C28,20R-Triaromatic Steroid",ppb
PPB,161000,TB,2040,,NRDA_All_Oil_Chem_Results_2013_0129,LAAQ39-A0616-B10402,29.3414707183838,-89.9835968017578,,6/16/2010 11:10:00 AM,161000,,,C1-Naphthobenzothiophenes,ppb
mg/kg,129.73,Sediment,7.74,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.12973,,,T19-C30 Hopane,ppb
mg/kg,134.49,Sediment,13.45,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.13449,,,S12-Cholestane                                              ,ppb
mg/kg,135.22,Sediment,13.75,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.13522,,,Cholestane                                                  ,ppb
mg/kg,412.35,Sediment,2.14,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.41235,Polycyclic Aromatic Hydrocarbons
,,Total PAH,ppb
mg/kg,147565.2,Sediment,746.61,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,147.5652,,,DIESEL RANGE ORGANICS,ppb
mg/kg,326653.14,Sediment,744.54,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,326.65314,,,TPH,ppb
mg/kg,41200,Sediment,1250,,Scribe,SE-20100917-LTM-BAYJS-UI-002_LLI,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,41.2,,,TOC,ppb
